29635.28,33459.04,41306.6,22754.92,32957.88,29650.28,24009.375,21387.33333,26123.375,16258.2,55016.6,28545.33333,3089.163826,1583.849703,3089.163826,600.2543298,1824.480162,1206.65436,16,13,14,13,13,13,9,12,9,12,12,12,282313.5292,223919.7223,117500.9885,122184.8448,78300,205321.6762,21046.64119,27321.173,24700.92922,26627.31913,11031.25,30390.41644,28641.86364,34992.77273,41709.59091,22898.59091,31387.18182,29602.59091,1183.858063,1297.083333,3004.200741,1254.555556,1254.555556,967.8116251,1592.394029,1622.954208,3100.749702,553.518528,1643.390335,1408.092183
32543.48,27796.68,30954.32,33237.32,31484.04,25669.24,20631.65217,18440.95652,22392.63636,21350.08333,23472.70833,24904.04167,1582.979391,1702.51372,1582.979391,852.6006483,1459.912765,1355.258516,14,14,13,20,13,13,9,9,12,4,12,12,282172.3382,118476.3884,183172.4058,295762.3423,216643.2456,92000,38942,24512.5,34530.46662,57785.3521,54619.82198,19320.13702,33873.81818,26038.72727,32959.45455,29574.63636,33862.40909,25078.68182,3259.191852,4934.58963,800.2777778,1518.063321,1518.063321,967.8116251,2168.476484,1261.776096,1689.711429,805.0676002,1574.946324,1296.391145
33786.08,24549.32,27807.68,39317,30922.68,32463.8,16254.84,23347.91667,45003.75,25001.16,14839.04,33467.125,1251.381018,1084.549675,1251.381018,1154.738612,1673.18437,1256.961602,13,13,13,13,16,12,12,12,12,12,9,12,122360.5536,78300,285188.6689,242791.8922,178200,177542.6297,25179.31715,29212.96301,22528.02975,42456.54252,32585.25,41306.10825,27742.77273,26039.27273,29756.18182,41590.40909,31364.68182,31767.95455,5954.75,581.3611111,572.6666667,1333.222222,1333.222222,4953.877778,1386.194058,1153.166297,1343.932975,1141.989783,1778.08837,2024.559744
28439.92,31041.28,22595.48,40230.48,34641.16,23913.48,19156.44,15363.29167,18510.83333,32005.12,18286.08333,35659.45833,1136.951647,2257.709369,1136.951647,1758.832988,1610.229875,2376.077908,14,14,13,20,16,13,9,9,12,4,9,12,112601.7344,101400,289198.1263,99184.67318,347258.794,158604.1608,14249.68366,20716.99312,19584.75,52048.75,20994.9333,30994.27836,30483.5,29655.59091,23802.54545,35384.90909,35672.40909,23083.5,1077.503704,7739.708889,591.4166667,2023.471924,2023.471924,967.8116251,1400.896386,1510.16398,1211.342781,1739.930207,1709.039529,1025.811496
25526.76,33984.32,32105.52,32614.96,31602.44,22262.56,30406.56,22299.04,18288.36,20910.08,13814.32,19581.75,2109.230481,1953.439621,2109.230481,1012.980782,1648.385632,1018.851511,13,13,14,13,13,16,12,12,9,12,12,9,184203.621,138827.3868,274260.964,174305.2707,92657.85616,263651.949,35104.75,57446.05212,30085.5,15567.76707,66358.78355,21416.30801,26534.81818,34961.90909,26408.95455,32971.54545,34127.95455,22100.86364,957.3055556,1680.722222,4781.60963,967.8116251,967.8116251,775.6156392,1380.441019,1990.628357,1744.815143,1016.207151,1800.036703,921.931682
27021.48,30140.28,39106.84,31823.96,35045.44,32711.4,18989.66667,18912.08696,24994.70833,18865.32,39834.96,24886.6,2511.608297,1425.374253,2511.608297,739.7466055,1767.411444,904.3737569,13,13,13,20,13,12,12,12,12,4,12,12,136811.0669,142182.4273,91700.5,79000,206258.2331,106000.4297,27661.68694,45093.44915,27622.01805,48844.71252,35346.66142,17794,28519.45455,30692.81818,39261.09091,28301.90909,35618.36364,35970.31818,782.4722222,1620.138889,2610.75,1439.203106,1439.203106,914.0622685,1491.97342,1398.815439,2498.088974,689.7854269,1733.452398,2018.259641
33778.48,24916.32,34986,26402.28,37462.64,26259.52,24125.8,13924.52,20339.29167,16060.5,15896.66667,57843.125,1863.167458,1083.124556,1863.167458,681.8053412,2351.05514,1885.755956,13,14,13,13,16,13,12,9,12,12,9,12,142038.3253,101400,423972.3499,109212.0452,292495.063,198881.1917,37101.16619,25200.75,17647.99548,22255.59619,18122.48868,38445,34042.72727,21075.36364,37719.90909,25911.68182,36033.36364,27463.59091,2099.5,2821.287407,690.8888889,967.8116251,967.8116251,898.5833333,1755.620325,846.1023487,2023.023627,661.376321,2464.666036,1420.236489
21306.2,37506.64,25517,33977.92,21547.04,33570.64,17707.08333,21152.2,22026.21739,22037.29167,17334.95833,31573,1215.762418,2286.882164,1215.762418,780.2769097,1444.705315,1357.63811,13,14,13,20,14,13,12,9,12,4,9,12,113000.3032,101400,138709.8314,368648.8197,132902.3505,92000,69692.61646,55194.36518,37499.96378,45865.52655,10000.5,29335.50987,20120.68182,32763.54545,27171.86364,28920.68182,22496.18182,34057.54545,967.8116251,3715.540741,561.2222222,1871.848268,1871.848268,967.8116251,1040.577847,2092.065085,1305.017899,702.307527,1540.001899,1859.046872
36828.68,28076.32,32611.16,32903.4,38221.04,25674,29944.96,25038.625,13874.24,42017.72727,40495.625,31376.54167,1577.235006,1306.375871,1577.235006,786.7445294,2796.916854,1752.098643,14,14,13,20,14,13,9,9,12,4,9,12,187876.5715,101400,87299.85556,96199.83979,113000.5367,272380.4426,14692.91569,30267.25,18469.75,9914.25,24438.5,20442.81094,35776.72727,27744.40909,34843.13636,29653.63636,34211.77273,26835,3887.155556,1409.955556,799.7222222,1409.611708,1409.611708,876.1111111,1966.280085,1292.251368,1683.259477,742.2540166,2749.561172,1262.63951
25796.24,35312.8,31501.52,28415.24,28359.68,32899.88,21516,18540.30435,21804.52,30457.45455,35158.58333,19371.16667,1519.85899,2630.27774,1519.85899,977.3041758,1320.050574,1216.256102,16,14,13,16,16,13,9,9,12,9,9,12,295355.3763,176122.0495,214771.084,200146.0688,249080.8107,137998.8419,14831.42331,17412.8213,41260.49644,40739.71574,24779,36809.63257,25318.40909,37064.5,31498.09091,28414.13636,27787.22727,33295.31818,952.9489725,2175.765185,2073.333333,926.3732149,926.3732149,967.8116251,1348.460969,2692.256725,1444.385216,980.9421015,1356.649828,1309.254898
28189.04,29867.08,29294.64,31862.52,28884.72,25232.2,29773.08333,18050.79167,25173.91667,60060.41667,56883.52,17074.70833,1746.714118,1402.926708,1746.714118,714.5752315,1358.261995,1268.281705,16,13,13,16,13,13,9,12,12,9,12,12,265685.8277,78300,78300,251134.4992,205442.9627,124999.5238,30905.9669,52210.85663,34612.07514,22044.22243,39984.71641,23666.25,28076.13636,31481.5,31501.22727,32505.95455,30149.13636,24582.04545,944.3631139,948.4444444,538.8611111,887.6055381,887.6055381,967.8116251,1746.01806,1464.901563,1911.421346,702.2159238,1396.142419,1140.792877
30367.76,28590.88,29029.48,43908.68,30516.52,31362.92,26954.24,36039.64,31847.8,31352.13636,24798.30435,17856.36,1432.496827,1690.367944,1432.496827,1441.286976,1408.796175,1120.035126,14,14,13,20,14,16,9,9,12,4,9,9,173013.7301,160399.5959,296276.2962,200793.0859,242670.8085,276554.162,22506.42962,50805.25,32707.61564,27983,12473.95285,22319.8981,28945.68182,25707.59091,29290.68182,39741.95455,25052.86364,32280.22727,5152.871852,5506.276296,1705.611111,1981.53644,1981.53644,811.6055381,3356.892603,1170.016805,1395.25397,1402.697728,1081.568886,1627.656566
30675.96,33441.28,35235.6,40362.24,29955,27109.72,22133.4,22359.24,30410.5,54571.66667,22706.86957,29572.72,1732.684765,1551.479494,1732.684765,1226.414961,1306.31837,1529.730443,16,16,13,20,13,16,9,8,12,4,12,9,178200,63500,85052.22946,176214.5109,78300,263700.8872,26229.30559,35615.99443,40497.51688,38294.16925,43362.85525,18716.95584,31586.95455,32730.68182,35133.36364,37523.63636,32134.40909,27598.77273,792.1913967,1422.294444,2444.888889,1552.955795,1552.955795,777.8883664,1772.117376,1569.095637,1635.566021,1203.090616,1401.202693,1616.65759
29558.28,31850.64,23093.68,38039.68,32124.64,39649.28,30653.76,21831.12,50280.64,12904.54545,17312.21739,15368.52,2037.674543,1598.936383,2037.674543,1097.064578,1520.067716,1516.005284,13,16,14,13,16,13,12,8,9,12,9,12,85199.33308,124866.4956,101400,128052.461,248638.6524,138004.8828,16453.79727,10891.49215,12315.52189,34937.09748,15126.64238,38383.81281,28515.18182,33401,24636.18182,40799.40909,33151.63636,40965.09091,2546.75,761.3685185,685.1437037,929.5833333,929.5833333,967.8116251,1524.994926,1713.150183,2222.110566,1109.027524,1616.852503,2327.777013
40395.44,30166.08,31873.64,36710.8,26796.2,31027.88,23720.64,38997.95833,17990.28,13568.33333,17939.68,22347.33333,1608.884975,1472.277899,1608.884975,1395.626248,1771.318128,2164.581166,13,15,13,14,14,13,12,10,12,9,9,12,280497.2218,94567.72978,278145.9477,117999.6522,196626.3789,186646.8262,17725.66095,55776.75,21770.5,24073.93219,18518.85585,50222.88426,41392.09091,25198.22727,30982.40909,37122.72727,28792.59091,31168.04545,2203.333333,2461.788462,2646.888889,5509.02,5509.02,967.8116251,2346.523954,1337.344641,1467.338986,1101.812409,1731.758075,1353.151784
27758.96,31786.52,32029.44,26508.4,29506.72,29180.04,30072.20833,19178.58333,19565.08333,22095.5,20487.58333,24254.33333,3018.307298,1680.714946,3018.307298,767.1182027,1509.52924,1306.910965,13,12,14,14,13,13,12,12,9,9,12,12,110001.1285,161207.8302,311422.1324,118358.35,359306.3616,158953.2009,7413.870666,16226.5,35050.98626,85288.5,25163.02492,62509.27664,27453.36364,31354.77273,33096.31818,28910.36364,30859.72727,29068.22727,967.8116251,2595.384722,3732.173333,590.7955556,590.7955556,967.8116251,1442.030421,1555.987249,2920.96193,779.7126775,1568.351409,1333.158425
33588.88,29704.04,31681.08,39930.96,27958.8,40114.72,17673.25,27183.16667,14812.625,16377.29167,38919.48,26459.54167,1526.50594,1318.400215,1526.50594,1865.728545,1324.497917,1289.316809,16,15,13,20,16,13,9,10,12,4,9,12,317977.8404,230054.5034,111900.8519,421410.1461,178200,148201.214,17325.25,17713.5,31353.68869,58948.75,9773.830222,25373.5,31933.63636,23550,33752.72727,36916.09091,28477.95455,41494,1450.736851,3095.378205,820.1944444,1580.740741,1580.740741,967.8116251,1348.393843,1076.085035,1622.821144,1886.084816,1396.439164,2248.515828
23615.56,26576.2,38046.04,29599.12,30039.84,31817.48,20580.56522,23608.84,27454.58333,11820.16667,11057.6,25756,2150.385459,1233.566096,2150.385459,938.3385394,1498.463933,1174.439856,13,15,13,16,13,13,12,10,12,9,12,12,199084.7075,95139.94193,303279.3918,288164.5811,204650.0308,128000.1146,30595.92039,25177.75,33742.79309,69860.85234,76873.01016,37265.60329,24000.45455,21782.09091,39965.04545,28021.81818,30089.72727,32065.31818,1178.861111,2087.634615,1443.888889,1312.514629,1312.514629,967.8116251,1280.373005,1117.102207,2246.7259,911.6116758,1441.125681,1982.150908
22793.64,31239.6,25253.24,26401.4,28947.04,29990.64,27209.52,15646.69565,27094.16,14665.5,22018.33333,48350,1766.178616,1383.587089,1766.178616,767.3091761,1334.977897,2094.831324,16,20,14,16,13,13,9,4,9,9,12,12,178200,163427.8874,156944.8408,301201.2322,298745.2898,158087.7884,16977.55394,16087.25459,21791,47648.25,26086.25,27838.47986,22429.40909,27145.13636,26819.95455,25683.45455,31103.95455,29989.36364,836.7166493,1555.762246,749.1155556,1024.645942,1024.645942,967.8116251,1190.155334,1360.108659,1904.869033,748.9279786,1443.349883,1793.155966
28167.92,31316.76,26861.68,25409.04,33992.32,26452.72,41002.20833,12550.24,18625.36,8483.68,39549.04167,35822,1277.570611,1383.09284,1277.570611,702.5500769,1671.871684,1860.430194,14,16,13,13,16,12,9,8,12,12,9,12,101400,182701.61,154054.6787,350095.4982,354693.2278,164618.3822,13704.19734,8229.25,44920.25,25835.29627,30462.55129,28472.21894,31333.27273,32472.90909,26622.18182,25991.5,33402.09091,25495.81818,639.3266667,856.0114815,1830.944444,1207.583333,1207.583333,2800.855556,2443.188075,1454.967571,1202.110543,666.4762729,1732.632494,1332.38864
25418.92,28195.72,24248.76,35566.52,33164,43381,17137.24,29275.375,40354.08696,23463.375,39325.2,37970.58333,1128.276128,1364.063009,1128.276128,1097.275913,1520.369964,1694.114645,13,15,13,20,16,13,12,10,12,4,8,12,92000,138938.4769,99099.90868,251676.7722,97532.40204,92000,9996.874208,34652.34227,18600.28743,12263.25,17734.35982,36973.12321,24794.22727,22970.90909,25557.72727,32152.18182,31062.09091,45205.68182,967.8116251,2455.173077,666.9166667,1534.450418,1534.450418,967.8116251,1293.763332,1215.275273,1191.188782,1066.049163,1462.318847,2378.35924
22166.16,35388.96,46347.64,32662.6,31455.52,24173.12,32093.36,37696.16,41833.48,19460.2,18296.52,27082.44,2704.893022,1786.992193,2704.893022,903.6609113,1754.252354,1508.60467,13,20,13,16,15,13,12,4,12,9,10,12,125484.6732,79000,78300,298439.542,142053.0292,115001.4641,17400.34621,16514,25786.16721,58365.01762,32215.59995,23587.97196,21097.90909,30896.63636,50482.22727,32313,31965.45455,23378.54545,967.8116251,1783.729988,781.7222222,1132.52473,1132.52473,967.8116251,927.4967369,1787.437039,2967.143585,887.3134957,2063.513975,1009.949083
33444.96,19660.88,40378.68,39061.92,35524.32,29706.88,18771.875,14616.31818,27119.64,26436.45833,48773.48,61873.73913,2342.902219,1037.547866,2342.902219,1606.194363,2065.389991,1230.529156,16,16,13,20,12,13,9,8,12,4,12,12,178200,86033.87284,78300,230319.0886,268754.5532,191388.0538,21854.53876,10029.75,24505.34996,22050.63607,31141.25,19712.43298,34777.54545,20800.72727,42098,36461.68182,32480.27273,29666.90909,782.4136189,554.9242424,1760.305556,1454.622461,1454.622461,967.8116251,1554.860189,1103.360178,2422.347218,1617.020927,1670.028858,1484.44364
25873.88,25743.04,30272.96,32984.44,31571.16,28729.16,25515.48,36103.875,39270.625,29197.65217,28580.36,18209.36,1369.23424,1442.47982,1369.23424,734.9060311,1693.970923,2209.093526,14,16,13,20,16,13,9,8,12,4,8,12,173243.457,28850,285785.7342,79000,171840.8639,106914.8025,40661.75,19921.26195,27422,25451.91523,56420.2933,30070.25644,27078.90909,27441.90909,31539.31818,27495.77273,31201.95455,28555.86364,3287.975556,425.9082168,1194.972222,1941.85902,1941.85902,967.8116251,1190.161506,1581.10322,1392.997242,648.6951033,1479.256642,1569.159266
35609.36,22389.92,29982.52,38774.96,29546.88,29152.84,18642.83333,38920.43478,23991.16667,25222.625,32138.48,35803.6,1598.644251,1170.712766,1598.644251,1008.474335,1370.370512,1004.892588,13,16,13,20,12,13,12,8,12,4,12,12,192798.3433,28850,190967.0516,176932.8603,197797.2664,121676.4623,22687.75,55388.08697,8779,32641.63176,50049.6976,24974.25,36374.27273,22274.40909,29572.72727,32606.09091,25057.95455,29037.31818,967.8116251,1113.44748,2195.083333,2289.557945,2289.557945,967.8116251,1986.646507,1178.521669,1517.311648,916.9683634,1338.906829,1316.695459
27719.52,23526.76,28673.68,31669.08,32475.76,30554.12,14632.8,19656.80952,19365.64,26143.04167,30531,13108.08,1462.763302,982.3329243,1462.763302,886.5440456,1623.528204,1422.447798,13,16,13,13,13,13,12,8,12,12,12,12,200188.5457,188115.6316,235174.698,207441.1462,92000,124201.341,23895.86675,42583.25,70824.52844,21128.90645,15486.90803,21921.89586,27408.54545,24442.77273,30394.45455,31896.68182,31627.5,30629.68182,967.8116251,570.3522222,784,967.8116251,967.8116251,967.8116251,1614.683065,1038.512111,1555.321934,880.7392185,1792.876174,1564.901598
30125.36,25301.6,29833.16,40566.08,31432.2,37375.6,13900.05,21014.8,22864.45833,46890.3913,49892.54167,30820.92,1715.867083,1270.928338,1715.867083,1599.161944,1693.868428,1496.99755,14,12,14,14,15,13,9,12,9,9,10,12,224002.9716,172914.6355,101400,255505.8491,128581.6781,114302.2034,13320.93748,41178.40599,13667.64976,54417.71744,30864.78143,46159.91895,31386.13636,27256.27273,29160.22727,42152.09091,30691.5,38381.36364,1555.176296,931.0020833,3075.308889,3598.397037,3598.397037,967.8116251,1637.608057,1317.281918,1530.488654,1456.359438,1825.433445,2123.303109
38433.28,36289.56,28007.8,27166.56,37503.32,27470.44,34438.24,38204.17391,17379.52,23002.75,15876.13043,18663.8,1311.613834,1773.991324,1311.613834,1233.198012,2094.346816,1274.829399,14,20,13,14,16,13,9,4,12,9,9,12,101400,79000,161442.2435,448183.3197,368286.4832,107901.3102,13323.34053,20947.75,38539.75,60384.44643,26640.85743,22008.70756,35941.18182,32016.40909,29057.81818,29866.72727,25079.04545,27125.5,3097.642222,1760.934289,1138.416667,495.7859259,495.7859259,967.8116251,2717.103819,1775.771829,1335.23163,1285.870304,1355.518335,1282.365922
32766.44,35304.48,22636.4,50805.12,25078.68,25954.84,21814.08333,35265.96,26607.70833,64723.83333,15226.58333,27150.84,1066.824382,1435.59692,1066.824382,1616.065443,1291.8488,1493.250801,16,16,13,20,16,16,8,8,12,4,9,9,114729.0108,102356.7193,100190.3566,194706.2453,291162.1369,208200,15598.7761,20122.35691,26193.7256,30657.26437,16070.19121,16325.24838,35247.40909,37382.5,22478.59091,48683.77273,42991.68182,26144.86364,616.300845,763.1492593,1428.916667,1720.149343,1720.149343,809.3429119,2016.85697,1527.294329,1017.448161,1608.630879,2072.440998,1151.074132
28887.52,36235.88,28742.56,36742.36,44686.48,29085.36,29214.41667,32221.04167,20896.68,21756.76,29250.875,22515.08333,1280.353134,2062.334156,1280.353134,2623.452673,2102.187693,1984.644131,16,16,13,14,16,13,8,9,12,9,9,12,122549.8478,235143.4242,78300,101400,308152.6281,171300.0522,25382.87536,23556.52535,16507.1389,21005.75,39371.5,22399.45707,27966.81818,39359.63636,29644.54545,37827.95455,25088.72727,28960.63636,1607.788519,999.5424679,1290.111111,1636.414074,1636.414074,967.8116251,1122.492436,2207.260295,1279.0225,2693.95543,982.8649477,1673.948282
32832.92,30130.88,30799.92,35414.8,26930.96,33385.76,29864.52,27479.92,14363.4,8031.083333,19774.29167,16045.54167,1585.733271,1622.348703,1585.733271,891.3129376,1177.182116,1244.619406,12,16,13,20,16,13,12,9,12,4,8,12,207488.0681,178200,78300,340540.631,160146.1678,210684.4967,53329,16922.06376,15547.95514,54687.37881,32004.28431,34466.481,30799.63636,28353.54545,31786.81818,32443.77273,31190.18182,33847.45455,3950.693287,1373.080286,1409.666667,1424.686977,1424.686977,967.8116251,1654.302412,1656.339851,1609.742354,853.2147919,1371.534328,2012.463082
26044.48,23515.32,30709.64,34650.52,35986.52,28177.96,36282.76,37169.34783,28529.65217,41006.24,29599.54167,14800.76,3606.372822,1019.435393,3606.372822,893.4907365,1542.51372,1554.532631,16,15,14,20,16,13,8,10,9,4,8,12,123400.9777,94683.99881,105200.4446,235317.0914,147437.9302,214749.3532,33647.5,23839.18612,20562.54199,88300,17351.05311,11134.57243,25617.95455,18118.45455,33382.77273,31163.04545,31334.63636,27929.5,1261.94037,2192.198718,842.1007407,1522.203106,1522.203106,967.8116251,1169.445605,859.5131214,3983.319015,848.5827101,1287.091233,1381.902686
36855,34962,41020.36,31847.52,36503.92,38607.56,30941.68,24548.17391,19996.375,30821.16,29123.25,18795.91667,2097.11677,1495.893084,2097.11677,1802.263405,1495.73864,1110.066386,13,13,13,14,12,13,12,12,12,9,12,12,145886.2742,92000,197897.2517,233642.3232,171199.9282,95000,39309.25,52820.25,32796.92815,19786.5,8498.091737,21720.64322,37789.77273,35638.63636,35439.90909,29628.31818,30613.72727,39781.31818,967.8116251,967.8116251,6274.75,2642.594074,2642.594074,967.8116251,2299.27049,1567.904192,1527.439511,1742.239785,1881.826324,1952.553274
22166.84,27498.32,23174,33014.8,29903.36,38759.28,30057.68,14512.625,22052.375,40690.2381,33987.58333,13828.45455,1092.157937,1669.090172,1092.157937,776.8784711,1997.256165,1589.211883,15,16,13,20,16,13,10,9,12,4,9,12,94875.90334,178200,78300,265101.1975,322731.5345,92800,36388.13285,23629.2715,28759.5,12677.4032,29565.07563,19416.25,16141.90909,27504.63636,24108.04545,27637.18182,26798.22727,39953.72727,2442.762821,896.9388715,806.4722222,1916.568698,1916.568698,967.8116251,777.9715906,1774.383532,1131.11508,695.4720264,1755.751095,1914.811595
35528.72,29739.16,34696.48,37622.68,30040.8,26647.8,18638.68,18926.88,23755.44,35948,16652.17391,46885.64,1882.411361,1422.87054,1882.411361,1688.580886,1748.576052,1887.104907,12,16,13,20,16,13,12,9,12,4,9,12,139366.8643,410403.2889,314105.5116,79000,291948.6867,267792.3483,25696.5,60585.25,23917.17273,70452.5,45863.70142,60860.75,39213.68182,31153.13636,34193.31818,32534.72727,31848.59091,26190.68182,801.0928241,1487.959936,2644.972222,1996.686977,1996.686977,967.8116251,2084.077359,1413.994713,1778.425789,1666.573308,1429.903338,1257.325685
34461.48,35727.72,36060.92,33545.64,32884.44,33762.8,37771.65217,25062.30435,27169.6,40737.90909,13475.73913,41084.95833,1782.159205,2107.188844,1782.159205,882.9999636,1512.799649,1332.211759,20,16,13,20,16,13,4,9,12,4,9,12,269770.1275,178200,184956.1073,115219.1045,246129.3256,92000,45201.5,23251.47086,53443.75,33015.5,51443.83359,30705.70042,30904.72727,37190.36364,37021.36364,30264.31818,25516.27273,34275.90909,1532.493429,822.6863462,1864.25,1437.794504,1437.794504,967.8116251,1738.157377,2282.348276,1770.965005,843.3717822,1618.729767,1634.403218
34655.52,43483.84,29674.4,39573.36,26211.84,24866.88,42826.32,29781.25,32452.24,22623.4,40367.43478,23794.04167,1384.247067,2079.017101,1384.247067,1217.427762,1546.153648,1834.384276,16,16,13,13,16,13,9,8,12,12,8,12,314936.0771,100255.1765,201401.9574,201968.4315,144512.2654,108800.6686,100848.7608,93780.5,40399.9939,31913.04749,17313.82293,27908,37087.36364,45979.54545,31747.81818,42923.22727,31159.68182,24166.90909,1288.595353,961.8707407,651.8888889,696.75,696.75,967.8116251,1888.583357,2231.355241,1484.114091,1254.61903,1298.495499,1096.593832
